time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),LTF Corr EMA,TE Direction,Debug Combined,MC Visualization,kNN Superpack (Conf|Family|Features)
1770876000,238.88,239.67,238.7,239.06,239.56005047247325,242.15493540568428,246.85077972344405,232.11039357994918,243.132619867788,259.72890448019996,234.0671087355228,262.066875655025,227.29201668173704,264.4881260445383,224.177382941215,269.0686245095315,218.7291451376935,,,,,,0.07719251781067082,,-4.749115923747691,-7.413482962787513,-9.63554910378221,-0.29457706402546524,0,0,1000,1100,0,75,56.28995703487211,0.10915241498457116,,0,,400000000
1770876900,239.02,241.04,238.88,240.45,240.32579246284547,241.59584425869878,247.13649550197974,232.2745200318572,242.36395874263496,259.71661683287346,234.17828368558386,259.40239352592636,228.81685633214383,261.5121487982249,226.01096305504552,265.51598573445864,221.14095477375656,,,,,,0.24023773670625403,,-3.891949648876567,-7.400635818347801,-9.082968869683583,3.451692631459862,0,0,1000,1100,0,72,56.614349772178905,0.19740851572589235,,0,,400000000
1770877800,240.56,240.87,239.75,239.77,241.11587560795263,241.36802978230443,246.81020696237982,232.40306858916793,242.03865390939393,259.75649380327854,234.09479548719406,257.9661300718203,229.02898136208935,259.97888752989275,226.4308543867836,263.78788473578066,221.88970647585688,,,,,,0.29740985040727896,,-4.422220645298099,-7.341364936486929,-8.77789588951104,0.8442813646765663,0,0,1000,1100,0,72,57.66019365594478,0.22421983970560366,,0,,400000000
1770878700,239.78,239.98,238.85,239.54,241.63697440296843,240.83893155682725,245.98941589023195,233.42150769099575,241.54269134551268,259.7538540233099,233.92855409682787,254.86888297557948,229.96783897421017,256.6196266275186,227.7862899068996,259.921087483367,223.94308023373438,,,,,,0.3253236107470847,,-5.7426230013975985,-7.268856191045141,-7.7761036867139,2.0457191394544467,0,0,1000,1100,0,72,57.691896923559106,0.2973060896122115,,0,,400000000
1770879600,239.6,240.19,238.71,239.23,241.65506018595295,240.59751156455533,245.02305228049593,234.22634868743685,241.27191448501569,259.792193732051,233.735743162615,253.25940634233135,230.26925385538166,254.89989172337522,228.31307400514552,257.97882581750537,224.8349161848776,,,,,,0.3202186408165303,,-7.656276243001469,-6.988477342428139,-6.109188874657603,3.96473056254659,0,0,1000,1100,0,77,58.43051250468447,0.4015918453253091,,0,,400000000
1770880500,239.22,241.46,238.9,240.83,241.84426004258557,240.29688679180046,244.53272546900916,234.85388581347271,241.0410340324869,259.5573234549468,233.8794452031737,251.6967246751165,231.62224536463907,253.10132542229329,229.84476984038847,255.75422402165552,226.72403247292561,,,,,,0.5132329713851875,,-4.794296131916512,-6.58577003922484,-4.768481990572864,-0.935283267577949,0,0,1000,1100,0,77,57.219175499663834,0.5095536497867376,,0,,400000000
1770881400,240.89,240.89,239.27,239.3,241.7610990492427,240.06370755885817,243.78806024103008,235.2444480521275,240.63518029517596,259.62760129547115,233.7554115379066,250.07765819133957,231.98275725037837,251.36466965578575,230.4338428176202,253.78266349063856,227.6850039725985,241.7610990492427,,,,,0.4669883365556202,,-6.882522605201924,-6.394323042762297,-4.152805833317602,2.6483700326163673,0,0,1000,1100,0,101,58.80335197504824,0.6088695484172562,,0,,400000000
1770882300,239.35,239.82,238.89,239.6,241.56083321166145,239.90528415755682,243.1844019182842,235.60838419591502,240.35464944751104,259.5518619528531,233.64436417345408,249.08488189372684,232.522695119174,250.26169607116694,231.10228046358296,252.47336034935427,228.58299881074728,,,,,,0.5111027829532409,,-6.6651940882710266,-6.098784756459165,-5.221162265158093,3.3866449316405274,0,0,1000,1100,0,69,58.32661046904596,0.4876990768272959,,0,,400000000
1770883200,239.57,240.37,239.02,239.57,241.2445522764483,239.78231364826178,242.70233285869196,235.94284632130902,240.14830755577736,259.2969213474432,233.43048223979048,248.23135561963386,233.0284378860546,249.30966439736844,231.72012164646563,251.33735163704822,229.40216767146453,,,,,,0.555881679431288,,-6.29193908266687,-5.988592572946529,-5.04388894364725,3.09941137030627,0,0,1000,1100,0,64,59.70529541763212,0.5085488689253297,,0,,400000000
1770884100,239.56,239.67,234.83,235.04,240.0417007796659,239.62250509994456,242.027782916559,234.81165468087428,239.93256669813562,259.61584597573574,232.31155555701173,247.94619038161787,232.66687446726894,249.0446993703084,231.38388836542248,251.1015562645925,229.0932279894077,,,,,,-0.1081759265838611,,-9.115253261007798,-5.5460239012769215,-4.50097905966,3.99721147552698,0,0,1200,100,0,64,63.19833157104158,0.5723134091355561,,10600,,400000000
1770885000,234.98,235.8,233.63,235.43,238.46232227433927,239.5912830834787,241.44947353417507,234.1509779997461,239.57660650645124,259.383345334527,231.163886426862,248.07001938354443,232.453956582162,249.19538789792838,231.14786614320616,251.3009859990081,228.81308273693182,,,,,233.63,-0.3420011745054683,,-9.440118546509648,-5.415431351933348,-4.405180021013957,1.1242405896396226,0,0,1200,100,0,320,63.06519699454158,0.5939682377008597,,12200,,400000000
1770885900,235.46,236.1,234.64,235.83,237.06312576426322,239.61346735830543,241.1721930757985,233.55941567555885,239.4391279638995,258.599946897596,230.03653998940993,248.37816202723548,232.62613419939666,249.49454314556579,231.26849217873792,251.59434779475333,228.8643070159124,,,,,,-0.3927026005779988,,-8.736047096693822,-5.387057173903602,-4.332208716402437,3.2917681410922404,0,0,1200,100,0,64,64.72323010218072,0.6141760435807685,,0,,400000000
1770886800,235.84,236.75,235.11,236.15,236.25320397056166,239.59738248525076,241.17725900121408,232.88518433481016,239.740769726825,257.5880675419752,229.16421954923382,248.57124425358953,232.85439610749737,249.66738028499958,231.45229034702044,251.7398917533481,228.9965239549644,,,,,,-0.4186986909225996,,-6.549265706761108,-5.503422633214252,-4.188659876192594,3.9911597181719176,0,0,1200,100,0,67,66.45201700226767,0.6504141383410749,,0,,400000000
1770887700,236.11,236.81,235.69,236.19,236.0551372902634,239.57553419279353,241.4168889107658,231.97234531616326,241.08527359669935,256.9056026923838,228.8078195790519,248.76573772034064,232.99703375565556,249.85281583985469,231.5481220832339,251.91625408215026,229.03465213713758,,,,,,-0.6002888498341192,,-4.494597043507037,-5.749266044131362,-4.232217566598715,3.999914573000144,0,0,1200,100,0,67,65.89537340612944,0.6519672902908374,,0,,400000000
1770888600,236.22,237.21,235.91,236.65,236.34181119080026,239.3843790188822,241.63786090206534,231.43622310966464,242.39440560732538,256.31995553689865,228.78934763063418,248.29197592335373,233.12854219657765,249.33297295958428,231.7185631372082,251.31181048050925,229.28220930111556,,,,,,-0.8272035632128851,,-4.079233086553556,-5.852374394223532,-4.154467798690858,3.999282818094495,0,0,1000,1100,0,67,65.92837029832441,0.6772850555264511,,0,,400000000
1770889500,236.6,236.89,235.3,236.07,236.92036098301796,239.23881372378776,241.96557253128188,230.56715109518808,243.4598653364654,256.02509205531436,228.84348637313727,248.08684748209188,233.13050300019663,249.1099600630176,231.7246079401843,251.05726452732125,229.30404961469137,,,,,,-1.1339451760871981,,-3.798838642254227,-6.114151120932443,-4.022671825014659,3.995087271110628,0,0,1200,100,0,64,65.6393293382642,0.7236084763586013,,10600,,400000000
1770890400,236.09,236.87,235.35,236.62,237.69749545377078,239.1040363097031,242.0304166201043,230.3912842087583,244.06985865206596,255.685972258225,229.04171771688956,247.7626918683264,233.11561947507016,248.7650191000773,231.7403817429582,250.67251069621943,229.37169744723428,,,,,,-1.308166194558475,,-3.958966014333747,-6.277923608160495,-5.107519016308039,3.697148759781267,0,0,1000,1100,0,64,66.05151338283142,0.5659975363994902,,0,,400000000
1770891300,236.54,237.07,236.02,236.23,238.34591508976754,238.96640740643537,242.01854691929188,230.15549931445648,244.44522249314764,255.4440340133254,229.16742426038343,247.3955029876877,233.15319547885977,248.36957037881015,231.81355801042125,250.22366265987534,229.50757151410053,,,,,,-1.4803658142892102,,-3.994487071105698,-6.393483706449388,-6.002504994213017,3.717258683893197,0,0,1000,1100,0,32832,66.11244897294982,0.4963462201782472,,0,,400000000
1770892200,236.23,237.94,236.22,236.86,238.87241580101986,238.762279855251,241.91106574350806,230.30733654894257,244.3252767919515,255.06727923107198,229.37797904768055,246.87599151199834,233.16894464284908,247.8133705065978,231.87930637510777,249.59768294414215,229.65958563605363,,,,,,-1.5344067462252053,,-4.074705516786426,-6.436109662989361,-5.526919602988929,0.5792612252612104,0,0,1000,1100,0,32837,66.33451319257104,0.5253984600851059,,0,,400000000
1770893100,236.9,239.4,236.67,238.94,239.84237603426604,238.6739714992364,242.16458566373774,230.41185144649214,244.35639249438236,254.41730597883952,230.00613432931493,246.4726480888491,233.33608097829696,247.3697259509244,232.09446816325323,249.0782043700396,229.9606609748683,,,,,,-1.4149207443413752,,-3.7466256776189466,-6.139022108359251,-4.9870111588935515,1.3106960068807008,0,0,1000,1100,0,8256,67.86091730060616,0.5705425496474525,,0,,400000000
1770894000,238.88,240.45,238.36,239.48,240.83454072237092,238.6124218689638,241.92829277428658,231.34621020157647,243.73584482739926,253.6754557080945,230.63391311610758,246.1943663492927,233.35879214498598,247.0730686111324,232.15507826112923,248.7450642367611,230.08099851013588,,,,,,-1.2288521617444674,,-4.310016312559556,-6.022773305928865,-4.756538709241621,3.2683567892405803,0,0,1000,1100,0,64,65.9672387969734,0.5995906930660777,,0,,400000000
1770894900,239.52,242.07,239.48,241.62,242.26934105820723,238.65016900211336,242.11149950625293,232.2851112119524,243.51279571809985,252.662861342477,231.6280827842415,246.12793252050815,233.51233875847953,246.99009200312244,232.32287352630993,248.6316176983686,230.27701723880838,,,,,,-0.7999128656575472,,-3.793386291000265,-5.7002591431830645,-4.756315190417041,1.610911672066342,0,0,1000,1100,0,8256,67.03438783945384,0.6058283176887479,,0,,400000000
1770895800,241.58,241.94,239.06,239.33,243.20302725926808,238.54250993062934,242.01372024756063,232.5762140341011,243.39388262842618,252.13174601317195,232.1045182271007,245.63393084452665,233.6487017037951,246.45373780473125,232.52182601109516,248.0141298037771,230.58181326486078,,,,,,-0.8639985117602713,,-3.9886132341803795,-5.627904597859892,-4.707837460816172,-0.9159813143865831,0,0,1000,1100,0,8261,67.41586594981061,0.6159491901386933,,0,,400000000
1770896700,239.42,240.55,238.4,238.72,243.49937911660535,238.50287118225597,241.81671504038633,232.67231737180856,243.4311241664171,251.71732963149347,232.40430740233975,245.46643255969363,233.6831245936076,246.27291294045753,232.57730631081608,247.80761025697575,230.6723578293484,,,,,,-1.0035905307011725,,-4.265488009752293,-5.57647688128518,-5.543457345131425,-0.9930915782690684,0,0,1000,1100,0,69,68.0499713744533,0.5444458741396336,,0,,400000000
1770897600,238.81,239.18,237.83,238.09,243.07976262601383,238.38475831736798,241.49620089057362,232.52296841801214,243.6808437028518,251.39394107115402,232.5362852979186,245.269440810481,233.59647309655307,246.06916868314164,232.50436844980754,247.59047582387603,230.62112146763533,,,,,,-1.200260824511751,,-5.011266527536376,-5.554987685594247,-6.512659789212888,-0.4644420658749222,0,0,1000,1100,0,69,68.70790703736417,0.47976161747634793,,0,,400000000
1770898500,238.04,238.58,237.38,238.3,242.33059027952865,238.31007634452808,241.16937983429204,232.66154892680942,243.66821915688422,250.99683706484493,232.67272645160008,245.1419569225496,233.54333138528412,245.93712109284888,232.46036892731328,247.44939046741882,230.59163557511098,,,,,,-1.2817835088548235,,-5.631984492487148,-5.54247172511736,-6.004469177467921,-1.0322435843398114,0,0,1000,1100,0,64,68.39892190932892,0.5087859286479649,,0,,400000000
1770899400,238.25,239.3,237.21,238.91,241.46475759530895,238.30445080180147,240.75958680299777,233.45022496921337,243.62590324204405,250.45469758097246,232.88931036848984,244.9972048756099,233.54794151574936,245.78524542074635,232.49121490200733,247.28189112206212,230.66076986918384,,,,,,-1.2587349175878546,,-7.441473700566349,-5.606544080899113,-5.76994808833508,-0.29033777244622017,0,0,1200,100,0,64,67.3774372945667,0.5189611960884193,,17500,,400000000
1770900300,238.83,239.74,238.22,238.9,240.6222664064754,238.30383657581757,240.35478400407044,233.52124478762477,243.57099231018324,249.8903650585341,233.07541172616334,244.86493072264884,233.55774533268763,245.6463010034744,232.52549688729655,247.12824544608534,230.7310155958794,,,,,,-1.2476250005433784,,-8.472415218325722,-5.716048602139498,-4.841781094085741,-1.1451719127494078,0,0,1200,100,0,0,67.305741849829,0.5861519199377272,,0,,400000000
1770901200,238.9,239.35,238,238.52,239.83123608938072,238.29518087135892,240.07794161473512,234.77934978273035,243.3758342290672,249.3950090801584,233.19110276031063,244.78473691984283,233.62936109334817,245.55454172744712,232.60713581761968,247.0152482481805,230.8322651173945,,,,,,-1.2718846068851244,,-8.251236713726216,-5.794148501864707,-4.80463965871776,1.205518519305649,0,0,1200,100,0,64,67.06926577114497,0.5880165860443424,,0,,400000000
1770902100,238.46,238.96,236.66,237.8,239.0409457813365,238.30931148695606,239.69981407461557,235.32133684264076,243.03683393096674,249.01771372171717,233.17904410596017,244.3797832813779,233.79878917740808,245.11566523541896,232.84848416435432,246.50832618592378,231.18765256982533,,,,,,-1.3662527731182936,,-9.379482242290463,-5.86157721478246,-4.4824602114458525,-0.813283799358488,0,0,1000,1100,0,67,67.5404616879429,0.6299730246700546,,0,,400000000
1770903000,237.79,239.04,237.31,238.12,238.6916364695741,238.30785430879257,239.80262718524014,235.20580284540608,242.68087228250278,248.6689054389917,233.31328873225144,244.19339048462066,234.21690364844667,244.87680627727698,233.28316813026777,246.17691198177334,231.6732171756028,,,,,,-1.367641988804726,,-5.477661120556993,-5.859951436742409,-4.373760655271455,-1.0650486429220811,0,0,1000,1100,0,67,65.81097755513086,0.6540710153440812,,0,,400000000
1770903900,238.06,239.36,237.46,239.13,238.9593472440315,238.32732198611458,240.0089251042264,235.18405984774083,242.6344385465123,248.2115509496256,233.6714156142617,244.10819020478868,234.3350411915609,244.776786240852,233.41657278115392,246.04930166484945,231.835108285097,,,,,,-1.23568747776905,,-4.458831872939024,-5.819197275726801,-4.153707641473831,-1.1203408170256575,0,0,1100,100,0,67,66.2809746893402,0.7056946887894894,,11200,,400000000
1770904800,239.14,239.15,237,237.41,238.96382673250946,238.26516119649025,239.6950773816395,235.2520532054344,242.35240225994687,248.05410524401879,233.66649471060242,243.8485038898231,234.19631846895706,244.5166589809681,233.31915370968457,245.78313644936506,231.7920076054618,,,,,,-1.368050378641736,,-8.977338161507692,-5.824954507328417,-4.01491441423633,-1.1022972491475185,0,0,1100,100,0,67,67.27740960875501,0.7593826057472535,,0,,400000000
