time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),LTF Corr EMA,TE Direction,Debug Combined,MC Visualization,kNN Superpack (Conf|Family|Features)
1770901200,0.9328,0.9331,0.9265,0.9279,0.9561833396780731,0.9326202958803638,0.9440554474973655,0.9123243686571769,0.9202077465486758,0.9660372591350251,0.925947310448458,0.9666999764044609,0.9005772323460185,0.971658105590416,0.8953471972299992,0.9808223990587351,0.8858359390197643,,,,,,1.951561821580257,,-8.525674034683247,-5.697391181247779,-9.805777694585146,-0.46475945066332147,0,0,1100,100,0,64,90.48918085811479,0.6518731437192575,,0,,400000000
1770902100,0.928,0.9294,0.9218,0.9241,0.942723492286596,0.9325112031343903,0.9418545448491329,0.9107175325807444,0.9194927381402139,0.967127214970491,0.9233125427554019,0.9649097993228077,0.8995512593404027,0.9699752411425533,0.8945606694912416,0.9792443852225602,0.8853871204588758,,,,,,1.6801520394852807,,-9.51629324932966,-5.533667807914727,-9.518258299407904,-0.4529232833242871,0,0,1100,100,0,64,91.10240331305899,0.6790314645007278,,0,,400000000
1770903000,0.9242,0.9355,0.9241,0.935,0.9381945523173328,0.9328953019408778,0.9435485488844163,0.9083188831463561,0.9186828199031615,0.9664484795864183,0.923283131344607,0.9681466559000758,0.9044083948374775,0.9726819844990653,0.8989567393704465,0.9812016718686606,0.8892793496302737,,,,,,1.9494469196989805,,-5.541292183185188,-5.586718674558798,-8.62733044421218,-0.44489861704708966,0,0,1100,100,0,67,91.48727204312517,0.7156419989199089,,0,,400000000
1770903900,0.935,0.9356,0.9306,0.9337,0.9411915683854896,0.9330888069487818,0.9456964885725941,0.9039075660273063,0.916708553720446,0.966602216068035,0.923494812548654,0.9682673333722243,0.9057469351293542,0.9726667073300558,0.9002793657487976,0.980960561793194,0.8906417323128464,,,,,,2.130951918756179,,-4.586718369169625,-5.772223575163874,-8.454672457571615,-0.43359104964120343,0,0,1100,100,0,67,91.14468878186376,0.7180450119113256,,0,,400000000
1770904800,0.9336,0.934,0.9226,0.925,0.9422383601429393,0.9329847319341195,0.9438441106223633,0.9027038190453505,0.915213655075137,0.9678846211372517,0.9217967292019941,0.9642110448214629,0.9020351524217295,0.9689753497449516,0.8972339497628038,0.9777235988982269,0.8884385752796158,,,,,,1.9907629469781167,,-9.05416679514161,-5.696248527424458,-8.313786719791006,-0.4231171414608432,0,0,1000,1100,0,67,91.31067457741953,0.719246518407034,,11120,,400000000
1770905700,0.925,0.9271,0.9212,0.9245,0.9406216906911701,0.9330212632910895,0.9422834435375127,0.9018225133297515,0.9140172516216196,0.9689307238810274,0.9200862642496093,0.9638825872358494,0.9020591630895459,0.9686448130539178,0.8973103737618195,0.9773753211926398,0.8885970268249319,,,,,,1.934224875861536,,-9.199815185316762,-5.618854401267038,-6.645092663052154,-0.4098752959823855,0,0,1000,1100,0,64,91.35717649967344,0.7510503339986203,,0,,400000000
1770906600,0.9245,0.9325,0.9228,0.923,0.9354840551702132,0.9329211742133198,0.9396582653364118,0.9034044479608001,0.9132566729780872,0.9700004750521894,0.9182611499657908,0.9616057221028147,0.9003292028195465,0.9666125121747401,0.8958463907973854,0.9756276110982283,0.8874979085544917,,,,,,1.8760863487165496,,-9.779217506940851,-5.477884128076837,-5.104333424795736,-0.4076206634403958,0,0,1000,1100,0,64,91.70540629825716,0.7853157404645228,,0,,400000000
1770907500,0.923,0.9304,0.921,0.925,0.9307162585685717,0.9329292947304675,0.9380578052070233,0.9050432628558855,0.9129471918597973,0.9706128782972434,0.9170717161206414,0.961768448131031,0.9008280569610174,0.9666963418095942,0.8963368615520972,0.9755977487710971,0.8879916749928038,,,,,,1.9306190391065885,,-9.663473945474086,-5.436567063251417,-4.213533347944344,-0.39638269045336405,0,0,1000,1100,0,64,91.6315325193995,0.8222645007641147,,0,,400000000
1770908400,0.9251,0.9264,0.9135,0.9211,0.9231339328165608,0.9325428426289183,0.9350340361167783,0.9078976087671978,0.9118514023677012,0.9719291904818795,0.9154240991699792,0.9591233005135977,0.8989964548602766,0.9643236012184854,0.8947426308901834,0.973522441273238,0.886737090850191,,,,,,1.8604364278239724,,-9.90544204599914,-5.330005958543997,-3.990466777845061,-0.3900428086700449,0,0,1000,1100,0,64,89.93850024552313,0.8449859023787993,,0,,400000000
1770909300,0.9211,0.9329,0.919,0.9324,0.9202091589226749,0.9329248149159985,0.9354334285503428,0.9109388838183924,0.9127048794941591,0.9711190905217247,0.9160083869322685,0.9616648543680871,0.9019836874797441,0.9664127873200912,0.897529789911682,0.9750320717477964,0.8892855599129865,,,,,,2.209893360087012,,-9.109746937605617,-5.280855000451795,-3.8807320668078638,-0.3813492771294711,0,0,1000,1100,0,67,89.77243863755123,0.8665983644766364,,0,,400000000
1770910200,0.9324,0.9346,0.9171,0.9202,0.9133301535281806,0.9326157820938971,0.9319900218626167,0.9141891498929825,0.9194533741207488,0.972557746356604,0.9143845558162322,0.9578858805446386,0.8990155846206416,0.9631348901731492,0.8949088682386813,0.9723300467122113,0.887144712074542,,,,,,1.7071890893323538,,-9.937738455221151,-5.195890995172714,-3.8424988260812105,-0.30765325971197277,0,0,1000,1100,0,64,89.71392314386341,0.8815238653470734,,0,,400000000
1770911100,0.9203,0.9213,0.9129,0.9139,0.9019552364009837,0.9321391041341794,0.9273371956957538,0.9177635618521106,0.9283951877943254,0.9739461257008326,0.9110921231544364,0.9571435919294063,0.8978636984912779,0.9625273099255304,0.8937591344455347,0.9719023517013523,0.8859796535398312,,,,,,0.7424657617157504,,-9.969129167193614,-5.101295999023934,-3.8089492321019494,-0.3161073190366446,0,0,1000,1100,0,64,89.381803377556,0.8978479226233761,,0,,400000000
1770912000,0.914,0.9158,0.8986,0.9001,0.8795076438304076,0.9299337860540787,0.9185016582388704,0.9230675550642039,0.9255245149003914,0.9746889271770715,0.9038346644615335,0.9564839423289504,0.8916213563510698,0.9625662927035069,0.8871808684723175,0.9730468376140716,0.8787315723681208,,,,,,-0.16416116127257885,,-9.989275264036442,-5.029627760405887,-3.789480595686568,-0.25423355574385553,0,0,1000,1100,0,64,89.7772720704994,0.9174063193889224,,0,,400000000
1770912900,0.9,0.9055,0.8927,0.895,0.8518982211801625,0.9279474421247876,0.9096467731535942,0.9308808035909032,0.8949850512094549,0.9706762057877079,0.8933508508380905,0.9563331588767405,0.8866243995315062,0.9629066415110883,0.8818606701031415,0.974212342068291,0.8727905214309487,,,,,,0.2459899519134744,,-9.979033074106571,-4.985951254400481,-3.8374072843269276,-0.20983423752484764,0,0,1000,1100,0,64,89.55107866216314,0.9127003981269248,,0,,400000000
1770913800,0.8951,0.9071,0.8923,0.9043,0.8326599100757842,0.9265569591762242,0.9066810062764016,0.9348961617204692,0.9033587909909833,0.9631560596556994,0.8859600115158823,0.9558974834216011,0.8850137385894467,0.9624654178923093,0.8801415498696922,0.9738276390138576,0.8708838957968829,,,,,0.8923,0.5286681692112887,,-9.852724730028395,-4.974365119896977,-3.9952893811268715,-0.31194243021452706,0,0,1200,100,0,320,89.77553037671807,0.8902879424832117,,12200,,400000000
1770914700,0.9042,0.906,0.894,0.8984,0.8198628271115657,0.9258488081152052,0.902537517285275,0.9402283361681971,0.895155251998299,0.9557777626948039,0.8791289491648016,0.9552641629741709,0.8833520754959661,0.962012582563072,0.8784301644805713,0.9736379581249748,0.8690640210636675,,,,,,0.7761375436415752,,-9.880606121869263,-4.965726265987195,-3.998099226448916,-0.34342425774229324,0,0,1000,1100,0,67,89.75032960748278,0.8966479370547845,,0,,400000000
1770915600,0.8984,0.9041,0.8951,0.9008,0.814129088395791,0.9251069483062618,0.9001518815111452,0.9440650297435724,0.8984985995520662,0.9483185127205864,0.8750774499943463,0.9549987528049194,0.8821746816341671,0.9618073732168356,0.8771842946439848,0.9735509775098832,0.8676919371079767,,,,,,0.886757060650891,,-9.788282121022654,-4.958555947804672,-4.113306890475263,-0.30608984744421086,0,0,1000,1100,0,67,89.24279404946228,0.8891439871088882,,0,,400000000
1770916500,0.9009,0.9114,0.8992,0.9069,0.8171915445309915,0.9245864580512151,0.899980928336059,0.9465718020743521,0.9000991166153596,0.9410931206798856,0.8745061066638169,0.9547220497241876,0.8819810774681015,0.9614557830823924,0.8769796129823973,0.97310841788844,0.8674773943607895,,,,,,1.1071074216549501,,-9.589722456699384,-4.957131343077742,-4.411028676037363,-0.21314851530826995,0,0,1000,1100,0,67,89.16343047067157,0.8693360609076658,,0,,400000000
1770917400,0.907,0.9123,0.904,0.9068,0.8271414602659674,0.9241082879646005,0.900023532066684,0.9479010946356207,0.9010742255319751,0.9356417112797863,0.8748393674127193,0.9541865108854394,0.8816745604204317,0.9608901047447764,0.8766865230789754,0.9724956832226237,0.8672113481604842,,,,,,1.1981631857838977,,-9.505539301405836,-4.955764663124993,-4.74857408530279,-0.6607132317017406,0,0,1000,1100,0,64,88.95292737536955,0.8546992152466403,,0,,400000000
1770918300,0.9068,0.9082,0.9007,0.9023,0.838020059580403,0.9235401422951474,0.8986183948167561,0.949649482599271,0.901521129781801,0.9307074257262619,0.8754225680930804,0.9533545619908378,0.8808970526002708,0.9601111076808804,0.8759274445541141,0.9717750736377272,0.8664775268752606,,,,,,1.0802294313445016,,-9.602913299368465,-4.954707748351227,-4.5506193216064235,-0.6410708391779028,0,0,1000,1100,0,64,88.91835583048525,0.8675502934791894,,0,,400000000
1770919200,0.9022,0.9124,0.9014,0.9094,0.8502016871427299,0.9227872960135277,0.8992743233736818,0.9500438983963648,0.9013174119645433,0.9282371384628767,0.8755337322855508,0.9525835101904052,0.881071480274849,0.9591632603479706,0.876143907578191,0.9705723027758312,0.866789065909868,,,,,,1.2676467600952015,,-9.297924276444384,-4.9551179161946735,-4.905804894928169,-0.570186727534044,0,0,1000,1100,0,64,89.06901524418066,0.8545469769684917,,0,,400000000
