time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1773256500,212.51,213.79,212.21,213.46,215.37845814741135,212.1871410954979,213.51566369179588,207.69283947555317,210.88023362873122,215.9208456293845,210.8775692637973,216.37667109762307,208.88570018184438,216.90581435526204,208.23578337946518,217.90213997156633,207.0872820169447,,,,,,2.4963008009491965,3.0894944807431757,-5.298536201866793,-5.573774111012443,-9.507512675383024,0.40932136107543865,0,0,1000,1100,0,5,68.13527594968293,0.0889103455104638,0.5,0,,9765706748
1773257400,213.51,214.9,213.43,214.32,215.5410837599627,212.23738752510243,213.45914108891327,207.7803296874421,211.28130514794555,215.856952786541,210.97028003018744,216.40728431489927,208.97394075888877,216.93134537599653,208.3264687245745,217.91871459211683,207.18372323067777,,,,,,2.6883506168973152,3.1118177650535594,-5.277690636999539,-5.713473646174466,-9.738743455039074,0.3469808113525521,0,0,1000,1100,0,3,68.06683980590319,0.09035816874335836,0.5,0,,9773112316
1773258300,214.27,214.4,213.32,213.81,215.70280577092709,212.26044896670842,213.40905830955683,207.86203933843632,211.52500080127714,215.69413719860376,211.13090511853483,216.36836221798276,209.02241867235512,216.88730210534874,208.38518654027843,217.8643909544472,207.25904369327816,,,,,,2.6299476522775427,3.0774880950590426,-5.403527461917538,-5.75639377059658,-9.286145538557264,0.25689662437389715,0,0,1000,1100,0,0,68.0395889272095,0.08814381831899658,0.5,0,,9765149692
1773259200,213.77,213.87,212.42,212.77,215.55858913431118,212.26822088750518,213.31801799158927,210.08821329464726,211.60813736911516,215.56807785849398,211.2170882237459,216.23860545160858,209.02464875094998,216.75360374293055,208.41134832311954,217.72003307023235,207.32058885855446,,,,,,2.3134122671457478,2.985447264860559,-5.832156800288028,-5.79886434178858,-9.54978219398685,0.11998982772642786,0,0,1000,1100,0,69,68.74585402477298,0.08252546922561461,0.5,0,,9767797748
1773260100,212.71,213.33,212.6,212.89,215.23904899479066,212.27520827024588,213.2321735928123,210.32905771635188,211.72239300451284,215.4164959119403,211.3107374311417,216.17639317822045,209.04103286347583,216.6881007904577,208.43929022230887,217.6469824320678,207.36637902885184,,,,,,2.114891796242155,2.938253802178076,-6.048781446696152,-5.848924914781694,-8.986437938661302,0.09016031504355837,0,0,1000,1100,0,64,68.58007984831612,0.07980366448896203,0.5,0,,9767766772
1773261000,212.96,213.01,212.24,212.26,214.76283272282998,212.26208295019435,213.18014161370283,210.21577930477076,211.69841640064163,215.39251096428796,211.2913698181331,216.158231201928,209.07111528430227,216.66456493118477,208.46943861698477,217.61450332982236,207.39888365697811,,,,,,1.8017369244467423,2.985506887964743,-5.984204110366814,-5.854172159516912,-8.520645696821038,-0.09463813409230415,0,0,1000,1100,0,64,68.10217292719308,0.08252897173315475,0.5,0,,9684370164
1773261900,212.33,213.53,212.13,213.22,214.48318686899373,212.26996116408438,213.1359644104251,210.25573114311317,211.82910182156698,215.19736342756445,211.4498116100422,216.1024722950273,209.11805642243993,216.60210670676634,208.5264538601542,217.53909911809902,207.47306876274402,,,,,,1.889650396674714,2.989100611727105,-6.103978533490275,-5.937472318253926,-6.844026826351061,0.11961545155622144,0,0,1000,1100,0,0,67.80334997779325,0.0827403898341234,0.5,0,,9684437492
1773262800,213.29,213.9,212.68,213.2,214.28847204425333,212.29118207728203,213.07760514078805,210.3248632289011,211.94591231312188,215.01377240477254,211.58723593734962,216.00109366884394,209.16888041080102,216.493421599782,208.59738448080148,217.4146018162598,207.57580791386175,,,,,,1.9052765231944693,3.0066377219171314,-6.421398222260936,-5.959583670185862,-5.740331718719934,0.19791544845453435,0,0,1000,1100,0,3,67.76547074854705,0.08378091434431907,0.5,0,,9768321780
1773263700,213.18,213.66,212.79,212.94,214.1005810432721,212.35348233367907,213.0248536625967,210.529728843997,212.08082210818966,214.88570443456297,211.66562459051215,215.77734086420855,209.43045775383663,216.23684577696594,208.90358710484378,217.09535787471003,207.95954911799276,,,,,,1.8040829359029718,3.0309388331864513,-6.632224530828864,-6.013134379838426,-5.662591376861094,0.30974735970423684,0,0,1000,1100,0,3,68.03067721299463,0.0852477454707232,0.5,0,,9768294900
1773264600,212.99,213.6,212.99,213.57,214.08448599651035,212.44183608069594,213.0131714246252,210.78837776964318,212.2817900622608,214.75661012805517,211.72577296419712,215.5713389934004,209.81537848222283,215.98573758019515,209.3331822122017,216.76132534471017,208.47163727737566,,,,,,1.9471399339953068,3.0591593115738616,-6.509394880630039,-6.103464905707688,-8.257595834349662,1.0887627720084658,0,0,1000,1100,0,3,68.12388986739349,0.08698942859731745,0.5,0,,9909394164
