time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1770622200,0.9742,0.975,0.968,0.9693,0.9394510178107812,0.975579346482609,0.9683732556226116,1.0022467021331973,0.9753791473143316,0.9840060748673022,0.9601224156977296,0.9888480484243554,0.9576284252582953,0.9916607968134427,0.9554599487201092,0.9965715783864544,0.9513543403549022,,,,,,0.40998629570234346,,-8.930109290129513,-5.846643417782779,-5.167453942660709,3.6561498243302473,0,0,1100,100,0,67,93.88066307798928,,0.5,0,,9663676416
1770623100,0.9694,0.9708,0.9667,0.9688,0.9372591514608888,0.9755153371264318,0.9678710614382969,1.0010835215467213,0.9745176921498837,0.9832670096355254,0.9605481370501388,0.9885346783825008,0.9582266383251821,0.9912349285269108,0.9561116927961425,0.9959663724405933,0.9521136127258789,,,,,,0.3567714410879892,,-8.733488015108062,-5.809867268841411,-5.097916967204302,3.2444140248686675,0,0,1100,100,0,67,93.90293300173055,,0.5,0,,9663676416
1770624000,0.9688,0.9705,0.9672,0.9682,0.9363273247932651,0.9753838590497277,0.9675964652355662,0.9997390709087423,0.9736586638290378,0.9825600701248692,0.9607677830517837,0.9883145040831025,0.9584123565768393,0.9909601917901703,0.9563194299512968,0.9956063699160338,0.9523669031053379,,,,,,0.3332847897560147,,-8.60397827081867,-5.795337240197133,-5.360952317907372,2.2552370598765927,0,0,1000,1100,0,64,93.93608377306636,,0.5,0,,9663676416
1770624900,0.9682,0.9686,0.9584,0.9599,0.9315981436017736,0.9745096322045314,0.9658636075768593,0.9999648085548445,0.9723056768617983,0.9828528897591028,0.9591680361194302,0.9877748012793525,0.9560755611373919,0.990678003545971,0.9538876415790014,0.9957196697165693,0.949736341006412,,0.9626343753479831,,,,0.06796359004484687,,-9.273419782177541,-5.773591612476481,-5.480358104382481,0.6137230143995336,0,0,1000,1100,0,64,94.21756734802968,,0.5,0,,9663676416
1770625800,0.96,0.9601,0.9504,0.9582,0.9247636946655362,0.9732868708059034,0.9643221564928767,0.9997760073128548,0.9709095373755587,0.9822319552978375,0.9567672327165219,0.9878559241098014,0.9536331763156912,0.9909338995665238,0.9512544397775093,0.9963107625629861,0.9467517999640036,,0.9556348721614714,,,,-0.059300217132345234,,-9.007866363439076,-5.76572912014981,-5.323712936686059,-0.19971674950751095,0,0,1000,1100,0,64,94.22575285377728,,0.5,0,,9663676416
1770626700,0.9582,0.9607,0.9562,0.9563,0.9181576123424744,0.9729427056631832,0.9632307194652955,0.997870703794334,0.9712347051341208,0.9807416764628278,0.9537864319167186,0.988164018631882,0.9530636710431974,0.9912605599954636,0.9506036941302134,0.996703599071283,0.9459599759183519,,,,,,-0.1945248347691222,,-8.799652999652222,-5.767263946818401,-5.348205978600403,-1.3650832455167716,0,0,1200,100,0,64,94.27661056896693,,0.5,10106,,9663676416
1770627600,0.9564,0.9587,0.9535,0.9536,0.9136443056891643,0.9715248993057541,0.9620830131706731,0.9953509420870982,0.9702524870881183,0.979646738619387,0.9510608725175091,0.9883274402651896,0.9504821854648746,0.9915862911887268,0.9477987561851827,0.9973589004800325,0.9427522379799704,,,,,,-0.2886395443632388,,-8.549892571684394,-5.771596075829037,-5.276899987756906,-1.8889059855834507,0,0,1200,100,0,67,94.22565333750235,,0.5,0,,9663676416
1770628500,0.9535,0.9553,0.9518,0.9534,0.9116573284399184,0.9710083099944024,0.9613112668651046,0.9923839162297535,0.9704561657042784,0.9783025947642929,0.9488116486362979,0.9886796940329573,0.9498019986018756,0.9919491634433973,0.9470093689300345,0.997783756662887,0.941778969027908,,,,,,-0.34197777071249735,,-8.297239866439957,-5.775011307727198,-5.240490564228993,-2.148715719554216,0,0,1200,100,0,67,93.71589538535027,,0.5,0,,9663676416
1770629400,0.9534,0.9542,0.9448,0.9468,0.9087917821645469,0.9693090653906095,0.9594808603265055,0.9904687485105795,0.9690735083802213,0.9777554226279321,0.9457354773292899,0.9889964108791967,0.9452146401563664,0.9927181761831843,0.942088921690023,0.9993375747594612,0.9362234018806124,,,,,,-0.4472583336424325,,-8.478007020441899,-5.777907727251751,-5.187388495385997,-1.4287749878311247,0,0,1000,1100,0,67,93.68259483513192,,0.5,0,,9663676416
1770630300,0.9467,0.9487,0.9457,0.9483,0.9068818885775761,0.9687490407222671,0.9582716190100867,0.9881209604306613,0.9699845553012901,0.9768120107930456,0.9435910394143772,0.9895785484562208,0.9444493939753231,0.9933168157947926,0.9411776785578467,1.000019429419869,0.9350675673446588,,,,,0.9457,-0.478572306962314,,-8.195210992789546,-5.7803448065703265,-6.663509979067074,-1.9096723009662897,0,0,1200,100,0,323,93.63957437285696,,0.5,10302,,9663676416
1770631200,0.9483,0.9499,0.9434,0.9434,0.9054550306407361,0.9678302177043063,0.9570497810997981,0.9883232409211176,0.9692193763918129,0.9765794185891029,0.9410220813926192,0.9903175123858003,0.9424737141212962,0.9942115973649507,0.9389641295616099,1.001231568602865,0.9324335498708576,,,,,,-0.5584539453229589,,-8.084680400201437,-5.788635158114669,-7.3284256665270595,-0.8792884621016819,0,0,1000,1100,0,32771,93.3533588950662,,0.5,0,,9663676416
1770632100,0.9434,0.944,0.9334,0.9365,0.9010618095718886,0.9643260371940298,0.9536717213915219,0.9837863699652364,0.9696055129130661,0.9761818548117941,0.9368605086371821,0.9907725986032934,0.933073544151731,0.9955848603221787,0.9289083617431777,1.0041948441719524,0.9211193307605624,,,,,,-0.6371202937698448,,-8.38351595628744,-5.7867272634551465,-7.623112421823029,-0.969318004504919,0,0,1000,1100,0,32832,93.52570093168471,,0.5,0,,9663676416
1770633000,0.9365,0.9368,0.9256,0.9279,0.8915313846105265,0.9614362798537389,0.9489729979372793,0.9844943379444985,0.9702076854559738,0.9754665245085998,0.9308663422406351,0.991515356221032,0.9251563331710043,0.9971113606123058,0.920397333920359,1.007089194945657,0.9114795750726739,,,,,,-0.7427544102944816,,-8.549507992302747,-5.783131068133248,-7.393568487276191,0.4414584422320628,0,0,1000,1100,0,32832,93.29454916162632,,0.5,0,,9663676416
1770633900,0.9278,0.9318,0.9256,0.9306,0.8819681150672966,0.9595292387045997,0.9454832989400271,0.9849887625280601,0.9721362949818797,0.9733479275612836,0.9261554863572045,0.992539749572859,0.9222040886722236,0.9982725016872442,0.917049673926953,1.0086026386210274,0.9074555257919067,,,,,,-0.7595707906136231,,-8.202846636298677,-5.780371381184398,-7.517725705683567,0.5202777126354358,0,0,1000,1100,0,32832,93.3280162574907,,0.5,0,,9663676416
