time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1766068200,1.4555,1.4703,1.4263,1.4297,1.5823258576667787,1.4220103324144773,1.4452596885045894,1.3640249670608298,1.393378040313939,1.457317539377048,1.4112223117314375,1.4635081674784762,1.3807893621315432,1.4698525960664783,1.3744080187373537,1.4814989345025895,1.3627145327785384,,,1.444451215558163,,,2.4509776196530395,,-5.978787256240125,-5.802664011959961,-4.714069119295905,0.6883388392630108,0,0,1000,1100,0,69,96.46535954178009,,0.5,0,,9663676416
1766069100,1.4298,1.4397,1.4223,1.4367,1.5689504481497851,1.4226990716384473,1.4469434140407162,1.3626070410860196,1.3945491209818193,1.4579435792116744,1.4161198956014056,1.4677875411216086,1.386197355987502,1.4735962410201489,1.3792257808014505,1.4845061244585929,1.3668464356805916,,,,,,2.391682283742242,,-5.464627097400284,-5.802427414426988,-4.523226746378644,0.7001380082707085,0,0,1000,1100,0,4160,96.2239344597873,,0.5,30000000,,9663676416
1766070000,1.4367,1.4447,1.42,1.4237,1.5455651248421365,1.4231091601919366,1.4465836296007686,1.3592780946308194,1.3949429613474058,1.460638336093119,1.417337830667119,1.466305473409139,1.3862000934544694,1.4721066283061939,1.379553338382679,1.4829442128552313,1.3676421316155707,,,,,,2.197735467423321,,-5.829261069206872,-5.813174209127665,-4.413168110996358,0.7108880277354634,0,0,1200,100,0,4160,96.17398986125949,,0.5,30010112,,9663676416
1766070900,1.4238,1.4468,1.4216,1.4468,1.530441363995892,1.4243641369969742,1.4511055791911456,1.355924391994124,1.3964814399846164,1.4621309614603752,1.4211032865536397,1.4706849808762315,1.3910338406878053,1.4761825150151198,1.3837386231565079,1.4866134445769439,1.3710700062830188,,,,,,2.354615803620667,,-5.049287576739627,-5.80939127700797,-4.37182051359339,0.7230098470299704,0,0,1200,100,0,4160,96.36257584683021,,0.5,30000000,,9663676416
1766071800,1.4469,1.4604,1.4358,1.449,1.5219608981568633,1.426209528175468,1.4545770356395373,1.355080436088886,1.3982343816271576,1.4639044012104594,1.4251946728539648,1.4726800439313972,1.3921219346550708,1.4782651912618394,1.3848302186506392,1.4888461978527265,1.3721187934268277,,,,,,2.441153784072693,,-5.187303001349624,-5.8047362115324255,-4.393100379751717,0.736836658655659,0,0,1200,100,0,4163,96.324632812734,,0.5,30000000,,9663676416
1766072700,1.449,1.4492,1.4346,1.4356,1.5154161505544088,1.4267618911230817,1.4553917620080377,1.3527893007641953,1.4002986729963094,1.4665841856646369,1.4274784793511752,1.472093646051156,1.3918820296876417,1.4777225038825244,1.3848259783308894,1.4883436454442387,1.3724116455471154,,,,,,2.3090621386408356,,-5.562130392193873,-5.806639817916164,-4.431096402388078,0.49923975248953667,0,0,1200,100,0,4163,95.43340149738995,,0.5,30000000,,9663676416
1766073600,1.4355,1.4408,1.4316,1.4321,1.5053398803582947,1.4272169234416716,1.454448367586169,1.3535484959870552,1.403847161592782,1.4695995400315085,1.4282155008318282,1.4711561240735487,1.391628926556187,1.4768187472321928,1.3848354051406617,1.487453796546487,1.3727712344332799,,,,,,2.141609023933361,,-5.922979128684541,-5.807995248732796,-4.524250880322004,0.27722276531643597,0,0,1200,100,0,4163,95.40468744261335,,0.5,30000000,,9663676416
1766074500,1.4321,1.4371,1.4179,1.4238,1.4926703046739824,1.4272945424441095,1.4524502692134016,1.3528191489434938,1.4073297451717444,1.4731227154238213,1.4264068725764443,1.470215083023231,1.3916554554246305,1.475851769477961,1.3850360992972666,1.486412609545999,1.373230528739599,,1.4258963364865533,,,,1.877508595844882,,-6.235392983824729,-5.81234469355519,-4.782019389003327,0.18146901600288345,0,0,1000,1100,0,64,95.3923228431873,,0.5,0,,9663676416
1766075400,1.4238,1.4277,1.4117,1.4263,1.4809529512100728,1.4275402694082147,1.451671632649365,1.3520832851362805,1.4108013549779546,1.475636744202554,1.4248235484199552,1.470925523585449,1.3939398762910846,1.4763375056529018,1.3871933190560224,1.4865435841138692,1.3753090786898616,,1.421263573289629,,,,1.704876685510786,,-6.102535925203339,-5.810510738586495,-5.468024465278448,0.14885385707918297,0,0,1200,100,0,4160,95.00364979767406,,0.5,30010112,,9663676416
1766076300,1.4263,1.4289,1.4192,1.422,1.4694007834773288,1.4277177835779225,1.4501037379845434,1.3510020417491413,1.41293976570912,1.4782260275372952,1.4221797274807664,1.470539429803397,1.3937897593725574,1.4759692002671443,1.3871515827016134,1.4861878746052388,1.3754093809473433,,,,,,1.5012342539554813,,-6.3764423866427595,-5.81202061162046,-5.701033864144885,0.16712880470141467,0,0,1200,100,0,64,95.01705912786446,,0.5,0,,9663676416
